Soort,Gebied,Jaar,Aantal,TypeGebied,Doel
Rietzanger,Wijmeers-zuid,2016,0,Sigma,170
Rietzanger,Wijmeers-zuid,2017,0,Sigma,170
Rietzanger,Wijmeers-zuid,2018,0,Sigma,170
Rietzanger,Wijmeers-zuid,2019,0,Sigma,170
Rietzanger,Wijmeers-zuid,2020,0,Sigma,170
Rietzanger,Wijmeers-zuid,2021,3,Sigma,170
Rietzanger,Wijmeers-zuid,2022,3,Sigma,170
Rietzanger,Wijmeers-zuid,2023,3,Sigma,170
Rietzanger,Zennegat,2005,0,Sigma,170
Rietzanger,Zennegat,2006,0,Sigma,170
Rietzanger,Zennegat,2007,0,Sigma,170
Rietzanger,Zennegat,2008,0,Sigma,170
Rietzanger,Zennegat,2009,0,Sigma,170
Rietzanger,Zennegat,2010,0,Sigma,170
Rietzanger,Zennegat,2011,0,Sigma,170
Rietzanger,Zennegat,2012,0,Sigma,170
Rietzanger,Zennegat,2013,0,Sigma,170
Rietzanger,Zennegat,2014,0,Sigma,170
Rietzanger,Zennegat,2015,0,Sigma,170
Rietzanger,Zennegat,2016,0,Sigma,170
Rietzanger,Zennegat,2017,2,Sigma,170
Rietzanger,Zennegat,2018,13,Sigma,170
Rietzanger,Zennegat,2019,24,Sigma,170
Rietzanger,Zennegat,2020,34,Sigma,170
Rietzanger,Zennegat,2021,34,Sigma,170
Rietzanger,Zennegat,2022,33,Sigma,170
Rietzanger,Zennegat,2023,33,Sigma,170
Rietzanger,Zuidelijk eiland,2005,0,Vallei buiten Sigma,170
Rietzanger,Zuidelijk eiland,2006,0,Vallei buiten Sigma,170
Rietzanger,Zuidelijk eiland,2007,0,Vallei buiten Sigma,170
Rietzanger,Zuidelijk eiland,2008,0,Vallei buiten Sigma,170
Rietzanger,Zuidelijk eiland,2009,0,Vallei buiten Sigma,170
Rietzanger,Zuidelijk eiland,2010,0,Vallei buiten Sigma,170
Rietzanger,Zuidelijk eiland,2011,0,Vallei buiten Sigma,170
Rietzanger,Zuidelijk eiland,2012,0,Vallei buiten Sigma,170
Rietzanger,Zuidelijk eiland,2013,0,Vallei buiten Sigma,170
Rietzanger,Zuidelijk eiland,2014,0,Vallei buiten Sigma,170
Rietzanger,Zuidelijk eiland,2015,0,Vallei buiten Sigma,170
Rietzanger,Zuidelijk eiland,2016,0,Vallei buiten Sigma,170
Rietzanger,Zuidelijk eiland,2017,0,Vallei buiten Sigma,170
Rietzanger,Zuidelijk eiland,2018,0,Vallei buiten Sigma,170
Rietzanger,Zuidelijk eiland,2019,0,Vallei buiten Sigma,170
Rietzanger,Zuidelijk eiland,2020,0,Vallei buiten Sigma,170
Rietzanger,Zuidelijk eiland,2021,0,Vallei buiten Sigma,170
Rietzanger,Zuidelijk eiland,2022,0,Vallei buiten Sigma,170
Rietzanger,Zuidelijk eiland,2023,0,Vallei buiten Sigma,170
Scholekster,Beneden Nete,2005,0,Sigma,190
Scholekster,Beneden Nete,2006,0,Sigma,190
Scholekster,Beneden Nete,2007,0,Sigma,190
Scholekster,Beneden Nete,2008,0,Sigma,190
Scholekster,Beneden Nete,2009,0,Sigma,190
Scholekster,Beneden Nete,2010,0,Sigma,190
Scholekster,Beneden Nete,2011,0,Sigma,190
Scholekster,Beneden Nete,2012,0,Sigma,190
Scholekster,Beneden Nete,2013,0,Sigma,190
Scholekster,Beneden Nete,2014,0,Sigma,190
Scholekster,Beneden Nete,2015,0,Sigma,190
Scholekster,Beneden Nete,2016,0,Sigma,190
Scholekster,Beneden Nete,2017,0,Sigma,190
Scholekster,Beneden Nete,2018,0,Sigma,190
Scholekster,Beneden Nete,2019,0,Sigma,190
Scholekster,Beneden Nete,2020,0,Sigma,190
Scholekster,Beneden Nete,2021,0,Sigma,190
Scholekster,Beneden Nete,2022,0,Sigma,190
Scholekster,Beneden Nete,2023,0,Sigma,190
Scholekster,Bergenmeersen,2005,0,Sigma,190
Scholekster,Bergenmeersen,2006,0,Sigma,190
Scholekster,Bergenmeersen,2007,0,Sigma,190
Scholekster,Bergenmeersen,2008,0,Sigma,190
Scholekster,Bergenmeersen,2009,0,Sigma,190
Scholekster,Bergenmeersen,2010,0,Sigma,190
Scholekster,Bergenmeersen,2011,0,Sigma,190
Scholekster,Bergenmeersen,2012,0,Sigma,190
Scholekster,Bergenmeersen,2013,0,Sigma,190
Scholekster,Bergenmeersen,2014,0,Sigma,190
Scholekster,Bergenmeersen,2015,0,Sigma,190
Scholekster,Bergenmeersen,2016,0,Sigma,190
Scholekster,Bergenmeersen,2017,0,Sigma,190
Scholekster,Bergenmeersen,2018,0,Sigma,190
Scholekster,Bergenmeersen,2019,0,Sigma,190
Scholekster,Bergenmeersen,2020,0,Sigma,190
Scholekster,Bergenmeersen,2021,0,Sigma,190
Scholekster,Bergenmeersen,2022,0,Sigma,190
Scholekster,Bergenmeersen,2023,0,Sigma,190
Scholekster,Blokkersdijk,2005,0,BD,190
Scholekster,Blokkersdijk,2006,0,BD,190
Scholekster,Blokkersdijk,2007,0,BD,190
Scholekster,Blokkersdijk,2008,0,BD,190
Scholekster,Blokkersdijk,2009,0,BD,190
Scholekster,Blokkersdijk,2010,0,BD,190
Scholekster,Blokkersdijk,2011,0,BD,190
Scholekster,Blokkersdijk,2012,0,BD,190
Scholekster,Blokkersdijk,2013,0,BD,190
Scholekster,Blokkersdijk,2014,0,BD,190
Scholekster,Blokkersdijk,2015,0,BD,190
Scholekster,Blokkersdijk,2016,0,BD,190
Scholekster,Blokkersdijk,2017,0,BD,190
Scholekster,Blokkersdijk,2018,0,BD,190
Scholekster,Blokkersdijk,2019,0,BD,190
Scholekster,Blokkersdijk,2020,0,BD,190
Scholekster,Blokkersdijk,2021,0,BD,190
Scholekster,Blokkersdijk,2022,0,BD,190
Scholekster,Blokkersdijk,2023,0,BD,190
Scholekster,Burchtse Weel,2005,0,Sigma,190
Scholekster,Burchtse Weel,2006,0,Sigma,190
Scholekster,Burchtse Weel,2007,0,Sigma,190
Scholekster,Burchtse Weel,2008,0,Sigma,190
Scholekster,Burchtse Weel,2009,0,Sigma,190
Scholekster,Burchtse Weel,2010,0,Sigma,190
Scholekster,Burchtse Weel,2011,0,Sigma,190
Scholekster,Burchtse Weel,2012,0,Sigma,190
Scholekster,Burchtse Weel,2013,0,Sigma,190
Scholekster,Burchtse Weel,2014,0,Sigma,190
Scholekster,Burchtse Weel,2015,0,Sigma,190
Scholekster,Burchtse Weel,2016,0,Sigma,190
Scholekster,Burchtse Weel,2017,0,Sigma,190
Scholekster,Burchtse Weel,2018,0,Sigma,190
Scholekster,Burchtse Weel,2019,0,Sigma,190
Scholekster,Burchtse Weel,2020,0,Sigma,190
Scholekster,Burchtse Weel,2021,0,Sigma,190
Scholekster,Burchtse Weel,2022,0,Sigma,190
Scholekster,Burchtse Weel,2023,0,Sigma,190
Scholekster,Doelpolder-noord,2005,0,Sigma_LO,190
Scholekster,Doelpolder-noord,2006,0,Sigma_LO,190
Scholekster,Doelpolder-noord,2007,0,Sigma_LO,190
Scholekster,Doelpolder-noord,2008,0,Sigma_LO,190
Scholekster,Doelpolder-noord,2009,0,Sigma_LO,190
Scholekster,Doelpolder-noord,2010,0,Sigma_LO,190
Scholekster,Doelpolder-noord,2011,0,Sigma_LO,190
Scholekster,Doelpolder-noord,2012,0,Sigma_LO,190
Scholekster,Doelpolder-noord,2013,0,Sigma_LO,190
Scholekster,Doelpolder-noord,2014,0,Sigma_LO,190
Scholekster,Doelpolder-noord,2015,0,Sigma_LO,190
Scholekster,Doelpolder-noord,2016,0,Sigma_LO,190
Scholekster,Doelpolder-noord,2017,0,Sigma_LO,190
Scholekster,Doelpolder-noord,2018,0,Sigma_LO,190
Scholekster,Doelpolder-noord,2019,0,Sigma_LO,190
Scholekster,Doelpolder-noord,2020,0,Sigma_LO,190
Scholekster,Doelpolder-noord,2021,0,Sigma_LO,190
Scholekster,Doelpolder-noord,2022,0,Sigma_LO,190
Scholekster,Doelpolder-noord,2023,19,Sigma_LO,190
Scholekster,Donkmeer,2005,0,Vallei buiten Sigma,190
Scholekster,Donkmeer,2006,0,Vallei buiten Sigma,190
Scholekster,Donkmeer,2007,0,Vallei buiten Sigma,190
Scholekster,Donkmeer,2008,0,Vallei buiten Sigma,190
Scholekster,Donkmeer,2009,0,Vallei buiten Sigma,190
Scholekster,Donkmeer,2010,0,Vallei buiten Sigma,190
Scholekster,Donkmeer,2011,0,Vallei buiten Sigma,190
Scholekster,Donkmeer,2012,0,Vallei buiten Sigma,190
Scholekster,Donkmeer,2013,0,Vallei buiten Sigma,190
Scholekster,Donkmeer,2014,0,Vallei buiten Sigma,190
Scholekster,Donkmeer,2015,0,Vallei buiten Sigma,190
Scholekster,Donkmeer,2016,0,Vallei buiten Sigma,190
Scholekster,Donkmeer,2017,0,Vallei buiten Sigma,190
Scholekster,Donkmeer,2018,0,Vallei buiten Sigma,190
Scholekster,Donkmeer,2019,0,Vallei buiten Sigma,190
Scholekster,Donkmeer,2020,0,Vallei buiten Sigma,190
Scholekster,Donkmeer,2021,0,Vallei buiten Sigma,190
Scholekster,Donkmeer,2022,0,Vallei buiten Sigma,190
Scholekster,Donkmeer,2023,0,Vallei buiten Sigma,190
Scholekster,Durmemeersen,2005,0,Vallei buiten Sigma,190
Scholekster,Durmemeersen,2006,0,Vallei buiten Sigma,190
Scholekster,Durmemeersen,2007,0,Vallei buiten Sigma,190
Scholekster,Durmemeersen,2008,0,Vallei buiten Sigma,190
Scholekster,Durmemeersen,2009,0,Vallei buiten Sigma,190
Scholekster,Durmemeersen,2010,0,Vallei buiten Sigma,190
Scholekster,Durmemeersen,2011,0,Vallei buiten Sigma,190
Scholekster,Durmemeersen,2012,0,Vallei buiten Sigma,190
Scholekster,Durmemeersen,2013,0,Vallei buiten Sigma,190
Scholekster,Durmemeersen,2014,0,Vallei buiten Sigma,190
Scholekster,Durmemeersen,2015,0,Vallei buiten Sigma,190
Scholekster,Durmemeersen,2016,0,Vallei buiten Sigma,190
Scholekster,Durmemeersen,2017,0,Vallei buiten Sigma,190
Scholekster,Durmemeersen,2018,0,Vallei buiten Sigma,190
Scholekster,Durmemeersen,2019,0,Vallei buiten Sigma,190
Scholekster,Durmemeersen,2020,0,Vallei buiten Sigma,190
Scholekster,Durmemeersen,2021,0,Vallei buiten Sigma,190
Scholekster,Durmemeersen,2022,0,Vallei buiten Sigma,190
Scholekster,Durmemeersen,2023,0,Vallei buiten Sigma,190
Scholekster,Gebieden vzwDurme,2005,0,Vallei buiten Sigma,190
Scholekster,Gebieden vzwDurme,2006,0,Vallei buiten Sigma,190
Scholekster,Gebieden vzwDurme,2007,0,Vallei buiten Sigma,190
Scholekster,Gebieden vzwDurme,2008,0,Vallei buiten Sigma,190
Scholekster,Gebieden vzwDurme,2009,0,Vallei buiten Sigma,190
Scholekster,Gebieden vzwDurme,2010,0,Vallei buiten Sigma,190
Scholekster,Gebieden vzwDurme,2011,0,Vallei buiten Sigma,190
Scholekster,Gebieden vzwDurme,2012,0,Vallei buiten Sigma,190
Scholekster,Gebieden vzwDurme,2013,0,Vallei buiten Sigma,190
Scholekster,Gebieden vzwDurme,2014,0,Vallei buiten Sigma,190
Scholekster,Gebieden vzwDurme,2015,0,Vallei buiten Sigma,190
Scholekster,Gebieden vzwDurme,2016,0,Vallei buiten Sigma,190
Scholekster,Gebieden vzwDurme,2017,0,Vallei buiten Sigma,190
Scholekster,Gebieden vzwDurme,2018,0,Vallei buiten Sigma,190
Scholekster,Gebieden vzwDurme,2019,0,Vallei buiten Sigma,190
Scholekster,Gebieden vzwDurme,2020,0,Vallei buiten Sigma,190
Scholekster,Gebieden vzwDurme,2021,0,Vallei buiten Sigma,190
Scholekster,Gebieden vzwDurme,2022,0,Vallei buiten Sigma,190
Scholekster,Gebieden vzwDurme,2023,0,Vallei buiten Sigma,190
Scholekster,Gentbrugse meersen,2005,0,Vallei buiten Sigma,190
Scholekster,Gentbrugse meersen,2006,0,Vallei buiten Sigma,190
Scholekster,Gentbrugse meersen,2007,0,Vallei buiten Sigma,190
Scholekster,Gentbrugse meersen,2008,0,Vallei buiten Sigma,190
Scholekster,Gentbrugse meersen,2009,0,Vallei buiten Sigma,190
Scholekster,Gentbrugse meersen,2010,0,Vallei buiten Sigma,190
Scholekster,Gentbrugse meersen,2011,0,Vallei buiten Sigma,190
Scholekster,Gentbrugse meersen,2012,0,Vallei buiten Sigma,190
Scholekster,Gentbrugse meersen,2013,0,Vallei buiten Sigma,190
Scholekster,Gentbrugse meersen,2014,0,Vallei buiten Sigma,190
Scholekster,Gentbrugse meersen,2015,0,Vallei buiten Sigma,190
Scholekster,Gentbrugse meersen,2016,0,Vallei buiten Sigma,190
Scholekster,Gentbrugse meersen,2017,0,Vallei buiten Sigma,190
Scholekster,Gentbrugse meersen,2018,0,Vallei buiten Sigma,190
Scholekster,Gentbrugse meersen,2019,0,Vallei buiten Sigma,190
Scholekster,Gentbrugse meersen,2020,0,Vallei buiten Sigma,190
Scholekster,Gentbrugse meersen,2021,0,Vallei buiten Sigma,190
Scholekster,Gentbrugse meersen,2022,0,Vallei buiten Sigma,190
Scholekster,Gentbrugse meersen,2023,0,Vallei buiten Sigma,190
Scholekster,Groot Broek,2005,0,Sigma,190
Scholekster,Groot Broek,2006,0,Sigma,190
Scholekster,Groot Broek,2007,0,Sigma,190
Scholekster,Groot Broek,2008,0,Sigma,190
Scholekster,Groot Broek,2009,0,Sigma,190
Scholekster,Groot Broek,2010,0,Sigma,190
Scholekster,Groot Broek,2011,0,Sigma,190
Scholekster,Groot Broek,2012,0,Sigma,190
Scholekster,Groot Broek,2013,0,Sigma,190
Scholekster,Groot Broek,2014,0,Sigma,190
Scholekster,Groot Broek,2015,0,Sigma,190
Scholekster,Groot Broek,2016,0,Sigma,190
Scholekster,Groot Broek,2017,0,Sigma,190
Scholekster,Groot Broek,2018,0,Sigma,190
Scholekster,Groot Broek,2019,0,Sigma,190
Scholekster,Groot Broek,2020,0,Sigma,190
Scholekster,Groot Broek,2021,0,Sigma,190
Scholekster,Groot Broek,2022,0,Sigma,190
Scholekster,Groot Broek,2023,0,Sigma,190
Scholekster,Groot buitenschoor,2005,0,Estuarium buiten Sigma,190
Scholekster,Groot buitenschoor,2006,0,Estuarium buiten Sigma,190
Scholekster,Groot buitenschoor,2007,0,Estuarium buiten Sigma,190
Scholekster,Groot buitenschoor,2008,0,Estuarium buiten Sigma,190
Scholekster,Groot buitenschoor,2009,0,Estuarium buiten Sigma,190
Scholekster,Groot buitenschoor,2010,0,Estuarium buiten Sigma,190
Scholekster,Groot buitenschoor,2011,0,Estuarium buiten Sigma,190
Scholekster,Groot buitenschoor,2012,0,Estuarium buiten Sigma,190
Scholekster,Groot buitenschoor,2013,0,Estuarium buiten Sigma,190
Scholekster,Groot buitenschoor,2014,0,Estuarium buiten Sigma,190
Scholekster,Groot buitenschoor,2015,0,Estuarium buiten Sigma,190
Scholekster,Groot buitenschoor,2016,0,Estuarium buiten Sigma,190
Scholekster,Groot buitenschoor,2017,0,Estuarium buiten Sigma,190
Scholekster,Groot buitenschoor,2018,0,Estuarium buiten Sigma,190
Scholekster,Groot buitenschoor,2019,0,Estuarium buiten Sigma,190
Scholekster,Groot buitenschoor,2020,0,Estuarium buiten Sigma,190
Scholekster,Groot buitenschoor,2021,0,Estuarium buiten Sigma,190
Scholekster,Groot buitenschoor,2022,1,Estuarium buiten Sigma,190
Scholekster,Groot buitenschoor,2023,0,Estuarium buiten Sigma,190
Scholekster,Grote Wal,2005,0,Sigma,190
Scholekster,Grote Wal,2006,0,Sigma,190
Scholekster,Grote Wal,2007,0,Sigma,190
Scholekster,Grote Wal,2008,0,Sigma,190
Scholekster,Grote Wal,2009,0,Sigma,190
Scholekster,Grote Wal,2010,0,Sigma,190
Scholekster,Grote Wal,2011,0,Sigma,190
Scholekster,Grote Wal,2012,0,Sigma,190
Scholekster,Grote Wal,2013,0,Sigma,190
Scholekster,Grote Wal,2014,0,Sigma,190
Scholekster,Grote Wal,2015,0,Sigma,190
Scholekster,Grote Wal,2016,0,Sigma,190
Scholekster,Grote Wal,2017,0,Sigma,190
Scholekster,Grote Wal,2018,0,Sigma,190
Scholekster,Grote Wal,2019,0,Sigma,190
Scholekster,Grote Wal,2020,0,Sigma,190
Scholekster,Grote Wal,2021,0,Sigma,190
Scholekster,Grote Wal,2022,0,Sigma,190
Scholekster,Grote Wal,2023,0,Sigma,190
Scholekster,Grote vijver - deel 1,2005,0,Sigma,190
Scholekster,Grote vijver - deel 1,2006,0,Sigma,190
Scholekster,Grote vijver - deel 1,2007,0,Sigma,190
Scholekster,Grote vijver - deel 1,2008,0,Sigma,190
Scholekster,Grote vijver - deel 1,2009,0,Sigma,190
Scholekster,Grote vijver - deel 1,2010,0,Sigma,190
Scholekster,Grote vijver - deel 1,2011,0,Sigma,190
Scholekster,Grote vijver - deel 1,2012,0,Sigma,190
Scholekster,Grote vijver - deel 1,2013,0,Sigma,190
Scholekster,Grote vijver - deel 1,2014,0,Sigma,190
Scholekster,Grote vijver - deel 1,2015,0,Sigma,190
Scholekster,Grote vijver - deel 1,2016,0,Sigma,190
Scholekster,Grote vijver - deel 1,2017,0,Sigma,190
Scholekster,Grote vijver - deel 1,2018,0,Sigma,190
Scholekster,Grote vijver - deel 1,2019,0,Sigma,190
Scholekster,Grote vijver - deel 1,2020,0,Sigma,190
Scholekster,Grote vijver - deel 1,2021,0,Sigma,190
Scholekster,Grote vijver - deel 1,2022,0,Sigma,190
Scholekster,Grote vijver - deel 1,2023,0,Sigma,190
Scholekster,Grote vijver - deel 2,2005,0,Sigma,190
Scholekster,Grote vijver - deel 2,2006,0,Sigma,190
Scholekster,Grote vijver - deel 2,2007,0,Sigma,190
Scholekster,Grote vijver - deel 2,2008,0,Sigma,190
Scholekster,Grote vijver - deel 2,2009,0,Sigma,190
Scholekster,Grote vijver - deel 2,2010,0,Sigma,190
Scholekster,Grote vijver - deel 2,2011,0,Sigma,190
Scholekster,Grote vijver - deel 2,2012,0,Sigma,190
Scholekster,Grote vijver - deel 2,2013,0,Sigma,190
Scholekster,Grote vijver - deel 2,2014,0,Sigma,190
Scholekster,Grote vijver - deel 2,2015,0,Sigma,190
Scholekster,Grote vijver - deel 2,2016,0,Sigma,190
Scholekster,Grote vijver - deel 2,2017,0,Sigma,190
Scholekster,Grote vijver - deel 2,2018,0,Sigma,190
Scholekster,Grote vijver - deel 2,2019,0,Sigma,190
Scholekster,Grote vijver - deel 2,2020,0,Sigma,190
Scholekster,Grote vijver - deel 2,2021,0,Sigma,190
Scholekster,Grote vijver - deel 2,2022,0,Sigma,190
Scholekster,Grote vijver - deel 2,2023,0,Sigma,190
Scholekster,KBR,2005,3,Sigma,190
Scholekster,KBR,2006,3,Sigma,190
Scholekster,KBR,2007,5,Sigma,190
Scholekster,KBR,2008,2,Sigma,190
Scholekster,KBR,2009,0,Sigma,190
Scholekster,KBR,2010,2,Sigma,190
Scholekster,KBR,2011,3,Sigma,190
Scholekster,KBR,2012,1,Sigma,190
Scholekster,KBR,2013,0,Sigma,190
Scholekster,KBR,2014,1,Sigma,190
Scholekster,KBR,2015,0,Sigma,190
Scholekster,KBR,2016,1,Sigma,190
Scholekster,KBR,2017,1,Sigma,190
Scholekster,KBR,2018,0,Sigma,190
Scholekster,KBR,2019,0,Sigma,190
Scholekster,KBR,2020,0,Sigma,190
Scholekster,KBR,2021,0,Sigma,190
Scholekster,KBR,2022,0,Sigma,190
Scholekster,KBR,2023,0,Sigma,190
Scholekster,Kalkense meersen,2005,3,Sigma,190
Scholekster,Kalkense meersen,2006,3,Sigma,190
Scholekster,Kalkense meersen,2007,3,Sigma,190
Scholekster,Kalkense meersen,2008,3,Sigma,190
Scholekster,Kalkense meersen,2009,3,Sigma,190
Scholekster,Kalkense meersen,2010,3,Sigma,190
Scholekster,Kalkense meersen,2011,3,Sigma,190
Scholekster,Kalkense meersen,2012,3,Sigma,190
Scholekster,Kalkense meersen,2013,2,Sigma,190
Scholekster,Kalkense meersen,2014,1,Sigma,190
Scholekster,Kalkense meersen,2015,1,Sigma,190
Scholekster,Kalkense meersen,2016,1,Sigma,190
Scholekster,Kalkense meersen,2017,2,Sigma,190
Scholekster,Kalkense meersen,2018,1,Sigma,190
Scholekster,Kalkense meersen,2019,1,Sigma,190
Scholekster,Kalkense meersen,2020,1,Sigma,190
Scholekster,Kalkense meersen,2021,0,Sigma,190
Scholekster,Kalkense meersen,2022,0,Sigma,190
Scholekster,Kalkense meersen,2023,0,Sigma,190
Scholekster,Ketenisse,2005,2,Estuarium buiten Sigma,190
Scholekster,Ketenisse,2006,3,Estuarium buiten Sigma,190
Scholekster,Ketenisse,2007,0,Estuarium buiten Sigma,190
Scholekster,Ketenisse,2008,2,Estuarium buiten Sigma,190
Scholekster,Ketenisse,2009,2,Estuarium buiten Sigma,190
Scholekster,Ketenisse,2010,3,Estuarium buiten Sigma,190
Scholekster,Ketenisse,2011,2,Estuarium buiten Sigma,190
Scholekster,Ketenisse,2012,0,Estuarium buiten Sigma,190
Scholekster,Ketenisse,2013,1,Estuarium buiten Sigma,190
Scholekster,Ketenisse,2014,7,Estuarium buiten Sigma,190
Scholekster,Ketenisse,2015,1,Estuarium buiten Sigma,190
Scholekster,Ketenisse,2016,1,Estuarium buiten Sigma,190
Scholekster,Ketenisse,2017,1,Estuarium buiten Sigma,190
Scholekster,Ketenisse,2018,2,Estuarium buiten Sigma,190
Scholekster,Ketenisse,2019,2,Estuarium buiten Sigma,190
Scholekster,Ketenisse,2020,8,Estuarium buiten Sigma,190
Scholekster,Ketenisse,2021,2,Estuarium buiten Sigma,190
Scholekster,Ketenisse,2022,3,Estuarium buiten Sigma,190
Scholekster,Ketenisse,2023,2,Estuarium buiten Sigma,190
Scholekster,Klein Broek,2005,0,Sigma,190
Scholekster,Klein Broek,2006,0,Sigma,190
Scholekster,Klein Broek,2007,0,Sigma,190
Scholekster,Klein Broek,2008,0,Sigma,190
Scholekster,Klein Broek,2009,0,Sigma,190
Scholekster,Klein Broek,2010,0,Sigma,190
Scholekster,Klein Broek,2011,0,Sigma,190
Scholekster,Klein Broek,2012,0,Sigma,190
Scholekster,Klein Broek,2013,0,Sigma,190
Scholekster,Klein Broek,2014,0,Sigma,190
Scholekster,Klein Broek,2015,0,Sigma,190
Scholekster,Klein Broek,2016,0,Sigma,190
Scholekster,Klein Broek,2017,0,Sigma,190
Scholekster,Klein Broek,2018,0,Sigma,190
Scholekster,Klein Broek,2019,0,Sigma,190
Scholekster,Klein Broek,2020,0,Sigma,190
Scholekster,Klein Broek,2021,0,Sigma,190
Scholekster,Klein Broek,2022,0,Sigma,190
Scholekster,Klein Broek,2023,0,Sigma,190
Scholekster,Mechels Broek,2005,0,Vallei buiten Sigma,190
Scholekster,Mechels Broek,2006,0,Vallei buiten Sigma,190
Scholekster,Mechels Broek,2007,0,Vallei buiten Sigma,190
Scholekster,Mechels Broek,2008,0,Vallei buiten Sigma,190
Scholekster,Mechels Broek,2009,0,Vallei buiten Sigma,190
Scholekster,Mechels Broek,2010,0,Vallei buiten Sigma,190
Scholekster,Mechels Broek,2011,0,Vallei buiten Sigma,190
Scholekster,Mechels Broek,2012,0,Vallei buiten Sigma,190
Scholekster,Mechels Broek,2013,0,Vallei buiten Sigma,190
Scholekster,Mechels Broek,2014,0,Vallei buiten Sigma,190
Scholekster,Mechels Broek,2015,0,Vallei buiten Sigma,190
Scholekster,Mechels Broek,2016,0,Vallei buiten Sigma,190
Scholekster,Mechels Broek,2017,0,Vallei buiten Sigma,190
Scholekster,Mechels Broek,2018,0,Vallei buiten Sigma,190
Scholekster,Mechels Broek,2019,0,Vallei buiten Sigma,190
Scholekster,Mechels Broek,2020,0,Vallei buiten Sigma,190
Scholekster,Mechels Broek,2021,0,Vallei buiten Sigma,190
Scholekster,Mechels Broek,2022,0,Vallei buiten Sigma,190
Scholekster,Mechels Broek,2023,0,Vallei buiten Sigma,190
Scholekster,Molsbroek,2005,0,Vallei buiten Sigma,190
Scholekster,Molsbroek,2006,0,Vallei buiten Sigma,190
Scholekster,Molsbroek,2007,0,Vallei buiten Sigma,190
Scholekster,Molsbroek,2008,0,Vallei buiten Sigma,190
Scholekster,Molsbroek,2009,0,Vallei buiten Sigma,190
Scholekster,Molsbroek,2010,0,Vallei buiten Sigma,190
Scholekster,Molsbroek,2011,0,Vallei buiten Sigma,190
Scholekster,Molsbroek,2012,0,Vallei buiten Sigma,190
Scholekster,Molsbroek,2013,0,Vallei buiten Sigma,190
Scholekster,Molsbroek,2014,0,Vallei buiten Sigma,190
Scholekster,Molsbroek,2015,0,Vallei buiten Sigma,190
Scholekster,Molsbroek,2016,0,Vallei buiten Sigma,190
Scholekster,Molsbroek,2017,0,Vallei buiten Sigma,190
Scholekster,Molsbroek,2018,0,Vallei buiten Sigma,190
Scholekster,Molsbroek,2019,0,Vallei buiten Sigma,190
Scholekster,Molsbroek,2020,0,Vallei buiten Sigma,190
Scholekster,Molsbroek,2021,0,Vallei buiten Sigma,190
Scholekster,Molsbroek,2022,0,Vallei buiten Sigma,190
Scholekster,Molsbroek,2023,0,Vallei buiten Sigma,190
Scholekster,Noordelijk eiland,2005,0,Vallei buiten Sigma,190
Scholekster,Noordelijk eiland,2006,0,Vallei buiten Sigma,190
Scholekster,Noordelijk eiland,2007,0,Vallei buiten Sigma,190
Scholekster,Noordelijk eiland,2008,0,Vallei buiten Sigma,190
Scholekster,Noordelijk eiland,2009,0,Vallei buiten Sigma,190
Scholekster,Noordelijk eiland,2010,0,Vallei buiten Sigma,190
Scholekster,Noordelijk eiland,2011,0,Vallei buiten Sigma,190
Scholekster,Noordelijk eiland,2012,0,Vallei buiten Sigma,190
Scholekster,Noordelijk eiland,2013,0,Vallei buiten Sigma,190
Scholekster,Noordelijk eiland,2014,0,Vallei buiten Sigma,190
Scholekster,Noordelijk eiland,2015,0,Vallei buiten Sigma,190
Scholekster,Noordelijk eiland,2016,0,Vallei buiten Sigma,190
Scholekster,Noordelijk eiland,2017,0,Vallei buiten Sigma,190
Scholekster,Noordelijk eiland,2018,0,Vallei buiten Sigma,190
Scholekster,Noordelijk eiland,2019,0,Vallei buiten Sigma,190
Scholekster,Noordelijk eiland,2020,0,Vallei buiten Sigma,190
Scholekster,Noordelijk eiland,2021,0,Vallei buiten Sigma,190
Scholekster,Noordelijk eiland,2022,0,Vallei buiten Sigma,190
Scholekster,Noordelijk eiland,2023,0,Vallei buiten Sigma,190
Scholekster,NoordelijkGebied,2005,1,Sigma_LO,190
Scholekster,NoordelijkGebied,2006,4,Sigma_LO,190
Scholekster,NoordelijkGebied,2007,2,Sigma_LO,190
Scholekster,NoordelijkGebied,2008,4,Sigma_LO,190
Scholekster,NoordelijkGebied,2009,8,Sigma_LO,190
Scholekster,NoordelijkGebied,2010,10,Sigma_LO,190
Scholekster,NoordelijkGebied,2011,9,Sigma_LO,190
Scholekster,NoordelijkGebied,2012,6,Sigma_LO,190
Scholekster,NoordelijkGebied,2013,7,Sigma_LO,190
Scholekster,NoordelijkGebied,2014,6,Sigma_LO,190
Scholekster,NoordelijkGebied,2015,8,Sigma_LO,190
Scholekster,NoordelijkGebied,2016,7,Sigma_LO,190
Scholekster,NoordelijkGebied,2017,8,Sigma_LO,190
Scholekster,NoordelijkGebied,2018,12,Sigma_LO,190
Scholekster,NoordelijkGebied,2019,8,Sigma_LO,190
Scholekster,NoordelijkGebied,2020,8,Sigma_LO,190
Scholekster,NoordelijkGebied,2021,12,Sigma_LO,190
Scholekster,NoordelijkGebied,2022,14,Sigma_LO,190
Scholekster,NoordelijkGebied,2023,0,Sigma_LO,190
Scholekster,Paardeweide,2005,0,Sigma,190
Scholekster,Paardeweide,2006,0,Sigma,190
